date,game_pk,venue_id,venue,venue_key,total_runs,home_win
2025-08-17,776703,2395,Oracle Park,id:2395,8,1.0
2025-08-17,776704,17,Wrigley Field,id:17,7,1.0
2025-08-17,776705,2392,Daikin Park,id:2392,12,0.0
2025-08-17,776706,5,Progressive Field,id:5,9,0.0
2025-08-17,776707,3289,Citi Field,id:3289,10,1.0
2025-08-17,776708,3309,Nationals Park,id:3309,20,0.0
2025-08-17,776709,2602,Great American Ball Park,id:2602,5,1.0
2025-08-17,776710,14,Rogers Centre,id:14,14,0.0
2025-08-17,776714,3,Fenway Park,id:3,8,0.0
2025-08-18,776681,1,Angel Stadium,id:1,5,0.0
2025-08-18,776682,15,Chase Field,id:15,4,0.0
2025-08-18,776683,2680,Petco Park,id:2680,7,0.0
2025-08-18,776688,4169,loanDepot park,id:4169,11,0.0
2025-08-18,776689,2681,Citizens Bank Park,id:2681,19,1.0
2025-08-18,776690,7,Kauffman Stadium,id:7,7,1.0
2025-08-18,776692,2394,Comerica Park,id:2394,10,1.0
2025-08-18,776693,19,Coors Field,id:19,7,1.0
2025-08-18,776694,31,PNC Park,id:31,7,1.0
2025-08-18,776695,3,Fenway Park,id:3,9,0.0
2025-08-18,776696,4705,Truist Park,id:4705,22,0.0
2025-08-18,777459,17,Wrigley Field,id:17,7,0.0
2025-08-19,776667,2680,Petco Park,id:2680,6,1.0
2025-08-19,776668,1,Angel Stadium,id:1,10,0.0
2025-08-19,776671,19,Coors Field,id:19,15,0.0
2025-08-19,776672,15,Chase Field,id:15,11,1.0
2025-08-19,776674,3312,Target Field,id:3312,9,0.0
2025-08-19,776675,7,Kauffman Stadium,id:7,7,1.0
2025-08-19,776676,17,Wrigley Field,id:17,5,1.0
2025-08-19,776677,2523,George M. Steinbrenner Field,id:2523,16,0.0
2025-08-19,776678,3309,Nationals Park,id:3309,9,0.0
2025-08-19,776679,31,PNC Park,id:31,10,0.0
2025-08-19,776680,2681,Citizens Bank Park,id:2681,10,1.0
2025-08-19,776684,3,Fenway Park,id:3,7,0.0
2025-08-19,776685,2394,Comerica Park,id:2394,1,1.0
2025-08-19,776686,4169,loanDepot park,id:4169,11,0.0
2025-08-19,776687,4705,Truist Park,id:4705,21,1.0
2025-08-19,776691,17,Wrigley Field,id:17,10,1.0
2025-08-20,776652,1,Angel Stadium,id:1,3,1.0
2025-08-20,776656,2680,Petco Park,id:2680,9,1.0
2025-08-20,776658,15,Chase Field,id:15,5,1.0
2025-08-20,776659,3309,Nationals Park,id:3309,9,1.0
2025-08-20,776660,19,Coors Field,id:19,11,1.0
2025-08-20,776661,31,PNC Park,id:31,3,1.0
2025-08-20,776662,2681,Citizens Bank Park,id:2681,13,1.0
2025-08-20,776663,17,Wrigley Field,id:17,7,1.0
2025-08-20,776664,2523,George M. Steinbrenner Field,id:2523,10,0.0
2025-08-20,776665,3312,Target Field,id:3312,6,0.0
2025-08-20,776666,7,Kauffman Stadium,id:7,9,0.0
2025-08-20,776669,4705,Truist Park,id:4705,1,1.0
2025-08-20,776670,4169,loanDepot park,id:4169,8,1.0
2025-08-20,776673,2394,Comerica Park,id:2394,9,1.0
2025-08-21,776631,2523,George M. Steinbrenner Field,id:2523,11,0.0
2025-08-21,776642,2680,Petco Park,id:2680,12,1.0
2025-08-21,776644,19,Coors Field,id:19,14,0.0
2025-08-21,776650,3309,Nationals Park,id:3309,12,1.0
2025-08-21,776651,17,Wrigley Field,id:17,5,0.0
2025-08-21,776653,3312,Target Field,id:3312,11,0.0
2025-08-21,776654,3313,Yankee Stadium,id:3313,9,0.0
2025-08-21,776655,2,Oriole Park at Camden Yards,id:2,9,0.0
2025-08-21,776657,7,Kauffman Stadium,id:7,10,1.0
2025-08-22,776633,2523,George M. Steinbrenner Field,id:2523,16,1.0
2025-08-22,776634,32,American Family Field,id:32,9,1.0
2025-08-22,776635,15,Chase Field,id:15,11,1.0
2025-08-22,776636,2680,Petco Park,id:2680,3,1.0
2025-08-22,776637,31,PNC Park,id:31,9,1.0
2025-08-22,776638,680,T-Mobile Park,id:680,5,1.0
2025-08-22,776639,4,Rate Field,id:4,16,0.0
2025-08-22,776640,1,Angel Stadium,id:1,5,0.0
2025-08-22,776641,5325,Globe Life Field,id:5325,7,1.0
2025-08-22,776643,2,Oriole Park at Camden Yards,id:2,17,0.0
2025-08-22,776645,4705,Truist Park,id:4705,19,0.0
2025-08-22,776646,4169,loanDepot park,id:4169,7,0.0
2025-08-22,776647,3313,Yankee Stadium,id:3313,1,0.0
2025-08-22,776648,2681,Citizens Bank Park,id:2681,9,0.0
2025-08-22,776649,2394,Comerica Park,id:2394,12,1.0
2025-08-23,776617,2680,Petco Park,id:2680,6,1.0
2025-08-23,776618,1,Angel Stadium,id:1,13,0.0
2025-08-23,776619,4,Rate Field,id:4,10,1.0
2025-08-23,776620,680,T-Mobile Park,id:680,3,0.0
2025-08-23,776621,32,American Family Field,id:32,8,0.0
2025-08-23,776622,15,Chase Field,id:15,11,1.0
2025-08-23,776623,5325,Globe Life Field,id:5325,10,1.0
2025-08-23,776625,2394,Comerica Park,id:2394,6,1.0
2025-08-23,776626,4705,Truist Park,id:4705,11,0.0
2025-08-23,776627,3313,Yankee Stadium,id:3313,13,0.0
2025-08-23,776628,2681,Citizens Bank Park,id:2681,10,1.0
2025-08-23,776629,2,Oriole Park at Camden Yards,id:2,17,0.0
2025-08-23,776630,4169,loanDepot park,id:4169,13,0.0
2025-08-23,776632,31,PNC Park,id:31,6,1.0
2025-08-24,776602,680,T-Mobile Park,id:680,15,1.0
2025-08-24,776603,2680,Petco Park,id:2680,10,0.0
2025-08-24,776605,1,Angel Stadium,id:1,7,0.0
2025-08-24,776606,2523,George M. Steinbrenner Field,id:2523,9,1.0
2025-08-24,776607,4,Rate Field,id:4,8,1.0
2025-08-24,776608,32,American Family Field,id:32,7,0.0
2025-08-24,776609,15,Chase Field,id:15,7,0.0
2025-08-24,776610,31,PNC Park,id:31,4,1.0
2025-08-24,776611,5325,Globe Life Field,id:5325,5,1.0
2025-08-24,776612,2,Oriole Park at Camden Yards,id:2,5,1.0
2025-08-24,776613,2681,Citizens Bank Park,id:2681,5,1.0
2025-08-24,776614,4169,loanDepot park,id:4169,8,1.0
2025-08-24,776615,2394,Comerica Park,id:2394,18,0.0
2025-08-24,776616,3313,Yankee Stadium,id:3313,9,1.0
2025-08-24,776624,4705,Truist Park,id:4705,7,1.0
2025-08-25,776589,2889,Busch Stadium,id:2889,13,1.0
2025-08-25,776590,2529,Sutter Health Park,id:2529,11,1.0
2025-08-25,776592,5325,Globe Life Field,id:5325,4,0.0
2025-08-25,776593,32,American Family Field,id:32,12,1.0
2025-08-25,776594,22,Dodger Stadium,id:22,7,1.0
2025-08-25,776595,680,T-Mobile Park,id:680,15,1.0
2025-08-25,776596,14,Rogers Centre,id:14,14,1.0
2025-08-25,776597,3313,Yankee Stadium,id:3313,15,1.0
2025-08-25,776598,3289,Citi Field,id:3289,16,1.0
2025-08-25,776599,4,Rate Field,id:4,7,1.0
2025-08-25,776600,4169,loanDepot park,id:4169,3,1.0
2025-08-25,776601,5,Progressive Field,id:5,9,0.0
2025-08-25,776604,2,Oriole Park at Camden Yards,id:2,7,0.0
2025-08-26,776573,2529,Sutter Health Park,id:2529,13,1.0
2025-08-26,776574,22,Dodger Stadium,id:22,9,1.0
2025-08-26,776575,5325,Globe Life Field,id:5325,10,1.0
2025-08-26,776576,2395,Oracle Park,id:2395,7,1.0
2025-08-26,776577,680,T-Mobile Park,id:680,13,0.0
2025-08-26,776578,2889,Busch Stadium,id:2889,11,0.0
2025-08-26,776581,4169,loanDepot park,id:4169,13,0.0
2025-08-26,776582,14,Rogers Centre,id:14,12,0.0
2025-08-26,776583,4,Rate Field,id:4,9,0.0
2025-08-26,776584,5,Progressive Field,id:5,3,1.0
2025-08-26,776585,3289,Citi Field,id:3289,11,1.0
2025-08-26,776586,32,American Family Field,id:32,17,1.0
2025-08-26,776587,2392,Daikin Park,id:2392,7,0.0
2025-08-26,776588,3313,Yankee Stadium,id:3313,6,1.0
2025-08-26,776591,2,Oriole Park at Camden Yards,id:2,5,0.0
2025-08-27,776557,2395,Oracle Park,id:2395,15,1.0
2025-08-27,776559,2529,Sutter Health Park,id:2529,7,1.0
2025-08-27,776561,680,T-Mobile Park,id:680,7,1.0
2025-08-27,776562,22,Dodger Stadium,id:22,6,1.0
2025-08-27,776563,5325,Globe Life Field,id:5325,23,1.0
2025-08-27,776565,4169,loanDepot park,id:4169,13,0.0
2025-08-27,776566,3289,Citi Field,id:3289,6,1.0
2025-08-27,776567,14,Rogers Centre,id:14,17,1.0
2025-08-27,776568,2889,Busch Stadium,id:2889,3,0.0
2025-08-27,776569,4,Rate Field,id:4,13,0.0
2025-08-27,776570,3313,Yankee Stadium,id:3313,13,1.0
2025-08-27,776571,2392,Daikin Park,id:2392,4,1.0
2025-08-27,776572,32,American Family Field,id:32,5,0.0
2025-08-27,776579,2,Oriole Park at Camden Yards,id:2,5,0.0
2025-08-27,776580,5,Progressive Field,id:5,7,1.0
2025-08-28,776550,2395,Oracle Park,id:2395,7,1.0
2025-08-28,776553,32,American Family Field,id:32,10,0.0
2025-08-28,776554,2889,Busch Stadium,id:2889,5,1.0
2025-08-28,776555,2392,Daikin Park,id:2392,7,1.0
2025-08-28,776556,4,Rate Field,id:4,14,0.0
2025-08-28,776558,3289,Citi Field,id:3289,11,0.0
2025-08-28,776560,2681,Citizens Bank Park,id:2681,23,1.0
2025-08-28,776564,2,Oriole Park at Camden Yards,id:2,5,0.0
2025-08-29,776533,2395,Oracle Park,id:2395,23,1.0
2025-08-29,776534,22,Dodger Stadium,id:22,3,0.0
2025-08-29,776538,2529,Sutter Health Park,id:2529,7,0.0
2025-08-29,776540,7,Kauffman Stadium,id:7,8,0.0
2025-08-29,776541,3312,Target Field,id:3312,11,1.0
2025-08-29,776542,19,Coors Field,id:19,18,0.0
2025-08-29,776543,2392,Daikin Park,id:2392,2,1.0
2025-08-29,776544,4,Rate Field,id:4,12,0.0
2025-08-29,776545,3309,Nationals Park,id:3309,5,0.0
2025-08-29,776546,14,Rogers Centre,id:14,9,0.0
2025-08-29,776547,5,Progressive Field,id:5,9,1.0
2025-08-29,776548,3289,Citi Field,id:3289,28,1.0
2025-08-29,776549,3,Fenway Park,id:3,6,0.0
2025-08-29,776551,2602,Great American Ball Park,id:2602,12,0.0
2025-08-29,776552,2681,Citizens Bank Park,id:2681,3,1.0
2025-08-30,776516,2395,Oracle Park,id:2395,12,0.0
2025-08-30,776523,22,Dodger Stadium,id:22,7,0.0
2025-08-30,776524,2529,Sutter Health Park,id:2529,12,0.0
2025-08-30,776525,3309,Nationals Park,id:3309,5,0.0
2025-08-30,776526,19,Coors Field,id:19,7,0.0
2025-08-30,776527,14,Rogers Centre,id:14,5,0.0
2025-08-30,776528,7,Kauffman Stadium,id:7,4,1.0
2025-08-30,776529,4,Rate Field,id:4,8,0.0
2025-08-30,776530,3312,Target Field,id:3312,15,0.0
2025-08-30,776531,2392,Daikin Park,id:2392,5,0.0
2025-08-30,776532,2681,Citizens Bank Park,id:2681,5,1.0
2025-08-30,776535,3289,Citi Field,id:3289,19,0.0
2025-08-30,776536,2602,Great American Ball Park,id:2602,6,0.0
2025-08-30,776537,5,Progressive Field,id:5,7,1.0
2025-08-30,776539,3,Fenway Park,id:3,13,0.0
2025-08-31,776507,2395,Oracle Park,id:2395,15,1.0
2025-08-31,776508,2529,Sutter Health Park,id:2529,15,0.0
2025-08-31,776509,22,Dodger Stadium,id:22,9,1.0
2025-08-31,776510,2392,Daikin Park,id:2392,3,0.0
2025-08-31,776511,19,Coors Field,id:19,11,1.0
2025-08-31,776512,7,Kauffman Stadium,id:7,5,0.0
2025-08-31,776513,3312,Target Field,id:3312,9,1.0
2025-08-31,776514,4,Rate Field,id:4,5,1.0
2025-08-31,776515,14,Rogers Centre,id:14,12,1.0
2025-08-31,776517,3,Fenway Park,id:3,7,1.0
2025-08-31,776518,2602,Great American Ball Park,id:2602,11,1.0
2025-08-31,776519,3289,Citi Field,id:3289,6,0.0
2025-08-31,776520,3309,Nationals Park,id:3309,11,0.0
2025-08-31,776521,5,Progressive Field,id:5,6,0.0
2025-08-31,776522,2681,Citizens Bank Park,id:2681,4,0.0
2025-09-01,776492,19,Coors Field,id:19,10,0.0
2025-09-01,776494,2680,Petco Park,id:2680,7,0.0
2025-09-01,776495,15,Chase Field,id:15,12,0.0
2025-09-01,776497,2889,Busch Stadium,id:2889,14,0.0
2025-09-01,776498,3309,Nationals Park,id:3309,2,1.0
2025-09-01,776499,2392,Daikin Park,id:2392,11,1.0
2025-09-01,776500,32,American Family Field,id:32,18,0.0
2025-09-01,776501,2394,Comerica Park,id:2394,18,0.0
2025-09-01,776502,3312,Target Field,id:3312,11,0.0
2025-09-01,776503,2602,Great American Ball Park,id:2602,9,1.0
2025-09-01,776504,2523,George M. Steinbrenner Field,id:2523,12,1.0
2025-09-01,776505,3,Fenway Park,id:3,10,1.0
2025-09-01,776506,17,Wrigley Field,id:17,13,1.0
2025-09-02,776480,2680,Petco Park,id:2680,8,0.0
2025-09-02,776481,15,Chase Field,id:15,8,1.0
2025-09-02,776482,3309,Nationals Park,id:3309,7,1.0
2025-09-02,776483,2889,Busch Stadium,id:2889,3,1.0
2025-09-02,776484,3312,Target Field,id:3312,15,0.0
2025-09-02,776485,2523,George M. Steinbrenner Field,id:2523,11,1.0
2025-09-02,776486,19,Coors Field,id:19,11,0.0
2025-09-02,776487,17,Wrigley Field,id:17,7,1.0
2025-09-02,776488,7,Kauffman Stadium,id:7,6,0.0
2025-09-02,776489,2392,Daikin Park,id:2392,8,0.0
2025-09-02,776490,2394,Comerica Park,id:2394,17,0.0
2025-09-02,776491,2602,Great American Ball Park,id:2602,21,0.0
2025-09-02,776493,3,Fenway Park,id:3,18,1.0
2025-09-02,776496,31,PNC Park,id:31,16,1.0
2025-09-03,776465,2680,Petco Park,id:2680,12,0.0
2025-09-03,776466,7,Kauffman Stadium,id:7,7,0.0
2025-09-03,776467,19,Coors Field,id:19,18,0.0
2025-09-03,776468,15,Chase Field,id:15,2,1.0
2025-09-03,776469,3312,Target Field,id:3312,7,0.0
2025-09-03,776470,2889,Busch Stadium,id:2889,6,1.0
2025-09-03,776471,32,American Family Field,id:32,9,1.0
2025-09-03,776472,2392,Daikin Park,id:2392,15,1.0
2025-09-03,776473,17,Wrigley Field,id:17,6,0.0
2025-09-03,776474,3,Fenway Park,id:3,9,0.0
2025-09-03,776475,2602,Great American Ball Park,id:2602,22,0.0
2025-09-03,776476,2523,George M. Steinbrenner Field,id:2523,13,1.0
2025-09-03,776477,3309,Nationals Park,id:3309,15,1.0
2025-09-03,776478,2394,Comerica Park,id:2394,8,1.0
2025-09-03,776479,31,PNC Park,id:31,3,1.0
2025-09-04,776458,2523,George M. Steinbrenner Field,id:2523,6,1.0
2025-09-04,776459,32,American Family Field,id:32,2,0.0
2025-09-04,776461,31,PNC Park,id:31,8,1.0
2025-09-04,776462,3312,Target Field,id:3312,19,0.0
2025-09-04,776463,7,Kauffman Stadium,id:7,7,1.0
2025-09-04,776464,2392,Daikin Park,id:2392,12,0.0
2025-09-05,776442,19,Coors Field,id:19,3,1.0
2025-09-05,776444,1,Angel Stadium,id:1,14,0.0
2025-09-05,776445,2889,Busch Stadium,id:2889,10,0.0
2025-09-05,776446,7,Kauffman Stadium,id:7,3,1.0
2025-09-05,776448,15,Chase Field,id:15,15,1.0
2025-09-05,776449,5325,Globe Life Field,id:5325,7,1.0
2025-09-05,776450,2602,Great American Ball Park,id:2602,9,0.0
2025-09-05,776451,2523,George M. Steinbrenner Field,id:2523,8,0.0
2025-09-05,776452,2394,Comerica Park,id:2394,12,0.0
2025-09-05,776453,31,PNC Park,id:31,7,0.0
2025-09-05,776454,2,Oriole Park at Camden Yards,id:2,3,1.0
2025-09-05,776455,17,Wrigley Field,id:17,16,1.0
2025-09-05,776456,4169,loanDepot park,id:4169,12,0.0
2025-09-05,776457,3313,Yankee Stadium,id:3313,8,0.0
2025-09-05,776460,4705,Truist Park,id:4705,5,1.0
2025-09-06,776424,15,Chase Field,id:15,6,1.0
2025-09-06,776430,1,Angel Stadium,id:1,21,0.0
2025-09-06,776431,19,Coors Field,id:19,18,0.0
2025-09-06,776432,5325,Globe Life Field,id:5325,11,0.0
2025-09-06,776433,4169,loanDepot park,id:4169,6,0.0
2025-09-06,776434,7,Kauffman Stadium,id:7,13,1.0
2025-09-06,776435,2394,Comerica Park,id:2394,6,1.0
2025-09-06,776436,3313,Yankee Stadium,id:3313,4,1.0
2025-09-06,776437,2889,Busch Stadium,id:2889,5,1.0
2025-09-06,776438,2523,George M. Steinbrenner Field,id:2523,5,0.0
2025-09-06,776439,2602,Great American Ball Park,id:2602,9,1.0
2025-09-06,776440,17,Wrigley Field,id:17,3,0.0
2025-09-06,776441,31,PNC Park,id:31,5,0.0
2025-09-06,776443,2,Oriole Park at Camden Yards,id:2,7,1.0
2025-09-06,776447,4705,Truist Park,id:4705,12,0.0
2025-09-07,776414,1,Angel Stadium,id:1,7,1.0
2025-09-07,776415,15,Chase Field,id:15,11,0.0
2025-09-07,776416,2889,Busch Stadium,id:2889,7,1.0
2025-09-07,776417,19,Coors Field,id:19,9,0.0
2025-09-07,776418,5325,Globe Life Field,id:5325,6,1.0
2025-09-07,776419,31,PNC Park,id:31,12,0.0
2025-09-07,776420,17,Wrigley Field,id:17,9,0.0
2025-09-07,776421,2523,George M. Steinbrenner Field,id:2523,3,0.0
2025-09-07,776422,7,Kauffman Stadium,id:7,6,0.0
2025-09-07,776423,3313,Yankee Stadium,id:3313,7,1.0
2025-09-07,776425,2394,Comerica Park,id:2394,10,0.0
2025-09-07,776426,4169,loanDepot park,id:4169,9,1.0
2025-09-07,776427,2,Oriole Park at Camden Yards,id:2,7,0.0
2025-09-07,776428,4705,Truist Park,id:4705,20,0.0
2025-09-07,776429,2602,Great American Ball Park,id:2602,5,1.0
2025-09-08,776399,2395,Oracle Park,id:2395,16,1.0
2025-09-08,776400,680,T-Mobile Park,id:680,6,1.0
2025-09-08,776405,2681,Citizens Bank Park,id:2681,1,1.0
2025-09-08,776406,5325,Globe Life Field,id:5325,5,1.0
2025-09-08,776407,2680,Petco Park,id:2680,7,1.0
2025-09-08,776408,22,Dodger Stadium,id:22,4,1.0
2025-09-08,776409,4169,loanDepot park,id:4169,22,0.0
2025-09-08,776410,2529,Sutter Health Park,id:2529,7,0.0
2025-09-08,776411,1,Angel Stadium,id:1,15,0.0
2025-09-08,776412,4705,Truist Park,id:4705,5,1.0
2025-09-08,776413,5,Progressive Field,id:5,12,1.0
2025-09-09,776388,4,Rate Field,id:4,9,0.0
2025-09-09,776389,22,Dodger Stadium,id:22,9,1.0
2025-09-09,776390,1,Angel Stadium,id:1,14,1.0
2025-09-09,776391,680,T-Mobile Park,id:680,8,1.0
2025-09-09,776392,2680,Petco Park,id:2680,6,0.0
2025-09-09,776393,14,Rogers Centre,id:14,7,1.0
2025-09-09,776394,2395,Oracle Park,id:2395,8,1.0
2025-09-09,776395,5325,Globe Life Field,id:5325,9,1.0
2025-09-09,776396,2529,Sutter Health Park,id:2529,6,0.0
2025-09-09,776397,4169,loanDepot park,id:4169,12,0.0
2025-09-09,776398,3313,Yankee Stadium,id:3313,14,0.0
2025-09-09,776401,2,Oriole Park at Camden Yards,id:2,5,1.0
2025-09-09,776402,4705,Truist Park,id:4705,7,0.0
2025-09-09,776403,5,Progressive Field,id:5,2,1.0
2025-09-09,776404,2681,Citizens Bank Park,id:2681,12,1.0
2025-09-10,776373,680,T-Mobile Park,id:680,6,1.0
2025-09-10,776374,2395,Oracle Park,id:2395,8,0.0
2025-09-10,776375,5325,Globe Life Field,id:5325,9,1.0
2025-09-10,776376,1,Angel Stadium,id:1,7,1.0
2025-09-10,776377,2680,Petco Park,id:2680,3,0.0
2025-09-10,776378,4,Rate Field,id:4,11,1.0
2025-09-10,776379,2529,Sutter Health Park,id:2529,9,1.0
2025-09-10,776380,22,Dodger Stadium,id:22,9,1.0
2025-09-10,776381,4705,Truist Park,id:4705,5,0.0
2025-09-10,776382,5,Progressive Field,id:5,7,0.0
2025-09-10,776383,3313,Yankee Stadium,id:3313,12,0.0
2025-09-10,776384,2681,Citizens Bank Park,id:2681,14,1.0
2025-09-10,776385,14,Rogers Centre,id:14,5,0.0
2025-09-10,776386,4169,loanDepot park,id:4169,11,1.0
2025-09-10,776387,2,Oriole Park at Camden Yards,id:2,3,1.0
2025-09-11,776362,680,T-Mobile Park,id:680,13,1.0
2025-09-11,776364,4,Rate Field,id:4,6,1.0
2025-09-11,776365,2680,Petco Park,id:2680,2,1.0
2025-09-11,776367,4169,loanDepot park,id:4169,5,1.0
2025-09-11,776368,3313,Yankee Stadium,id:3313,12,1.0
2025-09-11,776369,14,Rogers Centre,id:14,6,1.0
2025-09-11,776370,5,Progressive Field,id:5,5,1.0
2025-09-11,776371,2681,Citizens Bank Park,id:2681,10,1.0
2025-09-11,776372,2,Oriole Park at Camden Yards,id:2,5,1.0
2025-09-12,776345,680,T-Mobile Park,id:680,3,1.0
2025-09-12,776350,2395,Oracle Park,id:2395,6,1.0
2025-09-12,776351,3309,Nationals Park,id:3309,11,1.0
2025-09-12,776352,17,Wrigley Field,id:17,10,1.0
2025-09-12,776353,14,Rogers Centre,id:14,7,1.0
2025-09-12,776354,2681,Citizens Bank Park,id:2681,10,1.0
2025-09-12,776355,3312,Target Field,id:3312,17,1.0
2025-09-12,776356,32,American Family Field,id:32,10,1.0
2025-09-12,776357,2680,Petco Park,id:2680,6,0.0
2025-09-12,776358,2529,Sutter Health Park,id:2529,3,1.0
2025-09-12,776359,3289,Citi Field,id:3289,11,0.0
2025-09-12,776360,4705,Truist Park,id:4705,14,0.0
2025-09-12,776361,5,Progressive Field,id:5,4,1.0
2025-09-12,776363,3,Fenway Park,id:3,5,0.0
2025-09-12,776366,4169,loanDepot park,id:4169,10,1.0
2025-09-13,776328,2395,Oracle Park,id:2395,20,0.0
2025-09-13,776333,680,T-Mobile Park,id:680,8,1.0
2025-09-13,776336,3309,Nationals Park,id:3309,6,0.0
2025-09-13,776337,3312,Target Field,id:3312,7,0.0
2025-09-13,776338,17,Wrigley Field,id:17,9,0.0
2025-09-13,776339,32,American Family Field,id:32,17,1.0
2025-09-13,776340,2529,Sutter Health Park,id:2529,16,1.0
2025-09-13,776341,2680,Petco Park,id:2680,14,1.0
2025-09-13,776342,2681,Citizens Bank Park,id:2681,14,1.0
2025-09-13,776343,14,Rogers Centre,id:14,9,1.0
2025-09-13,776344,3,Fenway Park,id:3,8,0.0
2025-09-13,776346,4705,Truist Park,id:4705,8,0.0
2025-09-13,776347,4169,loanDepot park,id:4169,10,1.0
2025-09-13,776348,5,Progressive Field,id:5,4,1.0
2025-09-13,776349,3289,Citi Field,id:3289,5,0.0
2025-09-14,776317,680,T-Mobile Park,id:680,13,1.0
2025-09-14,776320,3309,Nationals Park,id:3309,7,1.0
2025-09-14,776321,17,Wrigley Field,id:17,7,1.0
2025-09-14,776322,14,Rogers Centre,id:14,13,1.0
2025-09-14,776323,2680,Petco Park,id:2680,15,1.0
2025-09-14,776324,3312,Target Field,id:3312,10,0.0
2025-09-14,776325,2395,Oracle Park,id:2395,12,0.0
2025-09-14,776326,32,American Family Field,id:32,5,0.0
2025-09-14,776327,2529,Sutter Health Park,id:2529,11,1.0
2025-09-14,776329,4705,Truist Park,id:4705,11,1.0
2025-09-14,776330,3,Fenway Park,id:3,10,1.0
2025-09-14,776331,5,Progressive Field,id:5,5,1.0
2025-09-14,776332,4169,loanDepot park,id:4169,2,0.0
2025-09-14,776334,2681,Citizens Bank Park,id:2681,13,0.0
2025-09-14,776335,3289,Citi Field,id:3289,7,1.0
2025-09-15,776309,15,Chase Field,id:15,9,1.0
2025-09-15,776311,22,Dodger Stadium,id:22,11,0.0
2025-09-15,776312,2889,Busch Stadium,id:2889,17,0.0
2025-09-15,776313,3312,Target Field,id:3312,7,1.0
2025-09-15,776314,4,Rate Field,id:4,5,0.0
2025-09-15,776315,3309,Nationals Park,id:3309,14,0.0
2025-09-15,776316,2523,George M. Steinbrenner Field,id:2523,3,0.0
2025-09-15,776318,31,PNC Park,id:31,4,0.0
2025-09-15,776319,2392,Daikin Park,id:2392,9,1.0
2025-09-16,776293,19,Coors Field,id:19,11,0.0
2025-09-16,776294,15,Chase Field,id:15,11,1.0
2025-09-16,776295,32,American Family Field,id:32,11,1.0
2025-09-16,776297,22,Dodger Stadium,id:22,15,0.0
2025-09-16,776298,3312,Target Field,id:3312,19,0.0
2025-09-16,776300,2889,Busch Stadium,id:2889,3,1.0
2025-09-16,776301,2392,Daikin Park,id:2392,11,1.0
2025-09-16,776302,7,Kauffman Stadium,id:7,17,0.0
2025-09-16,776303,2394,Comerica Park,id:2394,12,0.0
2025-09-16,776304,3289,Citi Field,id:3289,11,1.0
2025-09-16,776305,2523,George M. Steinbrenner Field,id:2523,11,0.0
2025-09-16,776306,4,Rate Field,id:4,15,0.0
2025-09-16,776307,3309,Nationals Park,id:3309,5,0.0
2025-09-16,776308,31,PNC Park,id:31,5,0.0
2025-09-16,776310,3,Fenway Park,id:3,3,0.0
2025-09-16,777825,3309,Nationals Park,id:3309,9,0.0
2025-09-17,776277,19,Coors Field,id:19,12,0.0
2025-09-17,776279,15,Chase Field,id:15,6,0.0
2025-09-17,776280,22,Dodger Stadium,id:22,5,1.0
2025-09-17,776283,2889,Busch Stadium,id:2889,8,0.0
2025-09-17,776284,3312,Target Field,id:3312,15,0.0
2025-09-17,776285,4,Rate Field,id:4,4,0.0
2025-09-17,776286,3309,Nationals Park,id:3309,13,0.0
2025-09-17,776287,31,PNC Park,id:31,12,0.0
2025-09-17,776288,3289,Citi Field,id:3289,11,0.0
2025-09-17,776289,7,Kauffman Stadium,id:7,12,1.0
2025-09-17,776290,2523,George M. Steinbrenner Field,id:2523,3,1.0
2025-09-17,776291,32,American Family Field,id:32,11,1.0
2025-09-17,776292,2392,Daikin Park,id:2392,7,1.0
2025-09-17,776296,2394,Comerica Park,id:2394,4,0.0
2025-09-17,776299,3,Fenway Park,id:3,9,1.0
2025-09-18,776269,2523,George M. Steinbrenner Field,id:2523,4,1.0
2025-09-18,776270,19,Coors Field,id:19,16,0.0
2025-09-18,776271,22,Dodger Stadium,id:22,3,1.0
2025-09-18,776272,7,Kauffman Stadium,id:7,2,0.0
2025-09-18,776274,32,American Family Field,id:32,7,1.0
2025-09-18,776275,2394,Comerica Park,id:2394,4,0.0
2025-09-18,776276,3289,Citi Field,id:3289,7,1.0
2025-09-18,776278,2,Oriole Park at Camden Yards,id:2,7,0.0
2025-09-18,776281,3,Fenway Park,id:3,8,0.0
2025-09-18,776282,2602,Great American Ball Park,id:2602,1,1.0
2025-09-19,776251,5325,Globe Life Field,id:5325,10,0.0
2025-09-19,776253,19,Coors Field,id:19,13,1.0
2025-09-19,776255,15,Chase Field,id:15,10,0.0
2025-09-19,776256,22,Dodger Stadium,id:22,9,1.0
2025-09-19,776259,3289,Citi Field,id:3289,18,1.0
2025-09-19,776260,7,Kauffman Stadium,id:7,21,1.0
2025-09-19,776261,2523,George M. Steinbrenner Field,id:2523,18,0.0
2025-09-19,776262,2392,Daikin Park,id:2392,4,0.0
2025-09-19,776263,3312,Target Field,id:3312,8,0.0
2025-09-19,776264,4,Rate Field,id:4,7,1.0
2025-09-19,776265,2889,Busch Stadium,id:2889,8,1.0
2025-09-19,776266,31,PNC Park,id:31,7,0.0
2025-09-19,776267,2602,Great American Ball Park,id:2602,11,1.0
2025-09-19,776268,2394,Comerica Park,id:2394,11,0.0
2025-09-19,776273,2,Oriole Park at Camden Yards,id:2,6,1.0
